timestamp,model,split,entity,precision,recall,f1,support
2026-05-23 03:20:34,roberta-base,test,JOB_TITLE,0.7294166321886636,0.6924587588373919,0.7104573846463832,2546
2026-05-23 03:20:34,roberta-base,test,SKILL,0.6334074780213961,0.5585652904913133,0.5936367697423935,10706
2026-05-23 03:20:34,roberta-base,test,micro avg,0.6485099337748345,0.5823236452835798,0.613637253750049,13453
2026-05-23 03:20:34,roberta-base,test,macro avg,0.5909113400399898,0.5679201225788885,0.5781180672233669,13453
2026-05-23 03:20:34,roberta-base,test,weighted avg,0.6482380953795657,0.5823236452835798,0.6133042464636366,13453
2026-05-31 11:03:29,roberta-base,validation,EDUCATION,0.42857142857142855,0.47761194029850745,0.45176470588235296,201
2026-05-31 11:03:29,roberta-base,validation,JOB_TITLE,0.7395666131621188,0.7238805970149254,0.7316395394998015,2546
2026-05-31 11:03:29,roberta-base,validation,SKILL,0.6287064026535331,0.5842518214085559,0.6056644880174292,10706
2026-05-31 11:03:29,roberta-base,validation,micro avg,0.6469798657718121,0.6090834758046533,0.627459989279424,13453
2026-05-31 11:03:29,roberta-base,validation,macro avg,0.5989481481290269,0.5952481195739963,0.5963562444665279,13453
2026-05-31 11:03:29,roberta-base,validation,weighted avg,0.6466966625334376,0.6090834758046533,0.62720604936917,13453
2026-05-31 11:03:37,roberta-base,test,EDUCATION,0.3938356164383562,0.4107142857142857,0.40209790209790214,280
2026-05-31 11:03:37,roberta-base,test,JOB_TITLE,0.7551190973673213,0.7179181565355582,0.7360488798370672,2517
2026-05-31 11:03:37,roberta-base,test,SKILL,0.6482569922983381,0.6083689966714217,0.6276799293528921,10515
2026-05-31 11:03:37,roberta-base,test,micro avg,0.662710109137258,0.6249248798076923,0.6432630968490237,13312
2026-05-31 11:03:37,roberta-base,test,macro avg,0.5990705687013386,0.5790004796404219,0.5886089037626204,13312
2026-05-31 11:03:37,roberta-base,test,weighted avg,0.6631108033874183,0.6249248798076923,0.6434252479178915,13312
2026-05-31 13:42:24,roberta-base,validation,EDUCATION,0.7356672932330827,0.7706128476495201,0.7527347036903473,4063
2026-05-31 13:42:24,roberta-base,validation,JOB_TITLE,0.75858310626703,0.799081515499426,0.7783058428850992,3484
2026-05-31 13:42:24,roberta-base,validation,SKILL,0.6383211041229909,0.6512923351158645,0.6447414857949533,22440
2026-05-31 13:42:24,roberta-base,validation,micro avg,0.6660826682239959,0.684630006336079,0.6752289957078722,29987
2026-05-31 13:42:24,roberta-base,validation,macro avg,0.7108571678743679,0.7403288994216036,0.7252606774568,29987
2026-05-31 13:42:24,roberta-base,validation,weighted avg,0.6654832204341969,0.684630006336079,0.6748917063709047,29987
2026-05-31 13:42:30,roberta-base,test,EDUCATION,0.7281664380429812,0.7831325301204819,0.7546499229949056,4067
2026-05-31 13:42:30,roberta-base,test,JOB_TITLE,0.7595078299776287,0.7997644287396938,0.779116465863454,3396
2026-05-31 13:42:30,roberta-base,test,SKILL,0.6399045050621159,0.6756289968725202,0.6572816856636847,21423
2026-05-31 13:42:30,roberta-base,test,micro avg,0.6665249108574045,0.7053589974382054,0.6853923135144228,28886
2026-05-31 13:42:30,roberta-base,test,macro avg,0.7091929243609085,0.752841985244232,0.7303493581740148,28886
2026-05-31 13:42:30,roberta-base,test,weighted avg,0.6663925675438115,0.7053589974382054,0.6853142112741705,28886
